2025-04-07 20:49:13,173 - INFO - Env 06, Goal (011.7, 004.7), Episode 00252, setp 066, Reward 8.8  , Reach Goal,
2025-04-07 20:49:13,173 - INFO - Env 09, Goal (-22.7, 023.4), Episode 00252, setp 284, Reward 9.8  , Reach Goal,
2025-04-07 20:49:13,173 - INFO - Env 07, Goal (-34.9, 029.6), Episode 00252, setp 1065, Reward 9.0  , Reach Goal,
2025-04-07 20:49:23,476 - INFO - Env 11, Goal (-12.0, -22.7), Episode 00256, setp 123, Reward 11.0 , Reach Goal,
2025-04-07 20:49:23,476 - INFO - Env 13, Goal (-03.3, 016.9), Episode 00256, setp 543, Reward 9.6  , Reach Goal,
2025-04-07 20:49:23,476 - INFO - Env 12, Goal (006.7, 019.0), Episode 00256, setp 223, Reward 10.4 , Reach Goal,
2025-04-07 20:49:23,476 - INFO - Env 14, Goal (-09.3, 032.2), Episode 00256, setp 154, Reward 10.8 , Reach Goal,
2025-04-07 20:49:23,477 - INFO - Env 10, Goal (-28.2, 023.2), Episode 00256, setp 982, Reward 9.9  , Reach Goal,
2025-04-07 20:49:41,870 - INFO - Env 23, Goal (006.8, 024.1), Episode 00374, setp 001, Reward -53.8, Crashed,
2025-04-07 20:49:41,870 - INFO - Env 20, Goal (002.3, -05.6), Episode 00374, setp 427, Reward 11.0 , Reach Goal,
2025-04-07 20:49:41,870 - INFO - Env 19, Goal (-30.4, 030.5), Episode 00374, setp 065, Reward 10.3 , Reach Goal,
2025-04-07 20:49:41,870 - INFO - Env 22, Goal (-35.0, 009.0), Episode 00374, setp 161, Reward 10.9 , Reach Goal,
2025-04-07 20:49:41,870 - INFO - Env 21, Goal (031.9, -27.6), Episode 00374, setp 720, Reward 9.7  , Reach Goal,
2025-04-07 20:50:01,383 - INFO - Env 04, Goal (-19.1, 006.1), Episode 00298, setp 584, Reward 9.0  , Reach Goal,
2025-04-07 20:50:01,383 - INFO - Env 05, Goal (000.1, -21.5), Episode 00298, setp 436, Reward 8.7  , Reach Goal,
2025-04-07 20:50:01,383 - INFO - Env 02, Goal (019.3, 008.7), Episode 00298, setp 290, Reward 10.6 , Reach Goal,
2025-04-07 20:50:01,383 - INFO - Env 01, Goal (023.2, 016.6), Episode 00298, setp 631, Reward 10.4 , Reach Goal,
2025-04-07 20:50:01,383 - INFO - Env 03, Goal (009.4, -35.0), Episode 00298, setp 278, Reward -144.0, Crashed,
2025-04-07 20:50:23,177 - INFO - Env 20, Goal (002.3, -05.6), Episode 00375, setp 001, Reward 15.0 , Reach Goal,
2025-04-07 20:50:23,177 - INFO - Env 22, Goal (-35.0, 009.0), Episode 00375, setp 168, Reward 8.1  , Reach Goal,
2025-04-07 20:50:23,177 - INFO - Env 23, Goal (006.8, 024.1), Episode 00375, setp 381, Reward 10.6 , Reach Goal,
2025-04-07 20:50:23,177 - INFO - Env 19, Goal (-30.4, 030.5), Episode 00375, setp 037, Reward 8.0  , Reach Goal,
2025-04-07 20:50:23,177 - INFO - Env 21, Goal (031.9, -27.6), Episode 00375, setp 031, Reward -138.0, Crashed,
2025-04-07 20:50:39,388 - INFO - Env 15, Goal (-06.6, -03.7), Episode 00302, setp 577, Reward 7.9  , Reach Goal,
2025-04-07 20:50:39,388 - INFO - Env 16, Goal (030.2, 027.9), Episode 00302, setp 450, Reward 9.2  , Reach Goal,
2025-04-07 20:50:39,388 - INFO - Env 17, Goal (-19.2, -08.9), Episode 00302, setp 411, Reward 10.1 , Reach Goal,
2025-04-07 20:50:39,388 - INFO - Env 18, Goal (018.7, -33.9), Episode 00302, setp 874, Reward 10.6 , Reach Goal,
2025-04-07 20:51:06,184 - INFO - Env 19, Goal (-30.4, 030.5), Episode 00376, setp 042, Reward 10.2 , Reach Goal,
2025-04-07 20:51:06,185 - INFO - Env 21, Goal (031.9, -27.6), Episode 00376, setp 001, Reward -140.5, Crashed,
2025-04-07 20:51:06,185 - INFO - Env 20, Goal (002.3, -05.6), Episode 00376, setp 411, Reward 10.0 , Reach Goal,
2025-04-07 20:51:06,185 - INFO - Env 22, Goal (-35.0, 009.0), Episode 00376, setp 171, Reward 9.9  , Reach Goal,
2025-04-07 20:51:06,184 - INFO - Env 23, Goal (006.8, 024.1), Episode 00376, setp 364, Reward 9.3  , Reach Goal,
2025-04-07 20:51:08,572 - INFO - Env 10, Goal (-28.2, 023.2), Episode 00257, setp 980, Reward 9.5  , Reach Goal,
2025-04-07 20:51:08,572 - INFO - Env 11, Goal (-12.0, -22.7), Episode 00257, setp 170, Reward 8.8  , Reach Goal,
2025-04-07 20:51:08,572 - INFO - Env 12, Goal (006.7, 019.0), Episode 00257, setp 251, Reward 9.2  , Reach Goal,
2025-04-07 20:51:08,572 - INFO - Env 14, Goal (-09.3, 032.2), Episode 00257, setp 145, Reward 10.4 , Reach Goal,
2025-04-07 20:51:08,572 - INFO - Env 13, Goal (-03.3, 016.9), Episode 00257, setp 210, Reward -74.7, Crashed,
2025-04-07 20:51:11,072 - INFO - Env 01, Goal (023.2, 016.6), Episode 00299, setp 203, Reward -89.4, Crashed,
2025-04-07 20:51:11,072 - INFO - Env 03, Goal (009.4, -35.0), Episode 00299, setp 209, Reward -155.5, Crashed,
2025-04-07 20:51:11,072 - INFO - Env 02, Goal (019.3, 008.7), Episode 00299, setp 290, Reward 9.4  , Reach Goal,
2025-04-07 20:51:11,073 - INFO - Env 05, Goal (000.1, -21.5), Episode 00299, setp 465, Reward 9.6  , Reach Goal,
2025-04-07 20:51:11,073 - INFO - Env 04, Goal (-19.1, 006.1), Episode 00299, setp 654, Reward 9.0  , Reach Goal,
2025-04-07 20:51:13,479 - INFO - Env 06, Goal (011.7, 004.7), Episode 00253, setp 081, Reward 8.9  , Reach Goal,
2025-04-07 20:51:13,479 - INFO - Env 08, Goal (002.2, 017.8), Episode 00253, setp 482, Reward 10.3 , Reach Goal,
2025-04-07 20:51:13,479 - INFO - Env 09, Goal (-22.7, 023.4), Episode 00253, setp 269, Reward 8.8  , Reach Goal,
2025-04-07 20:51:13,479 - INFO - Env 07, Goal (-34.9, 029.6), Episode 00253, setp 1132, Reward 8.1  , Reach Goal,
2025-04-07 20:52:12,973 - INFO - Env 16, Goal (030.2, 027.9), Episode 00303, setp 443, Reward 10.3 , Reach Goal,
2025-04-07 20:52:12,973 - INFO - Env 17, Goal (-19.2, -08.9), Episode 00303, setp 452, Reward 9.1  , Reach Goal,
2025-04-07 20:52:12,973 - INFO - Env 18, Goal (018.7, -33.9), Episode 00303, setp 876, Reward 10.5 , Reach Goal,
2025-04-07 20:52:12,977 - INFO - Env 15, Goal (-06.6, -03.7), Episode 00303, setp 597, Reward 8.5  , Reach Goal,
2025-04-07 20:52:32,773 - INFO - Env 20, Goal (002.3, -05.6), Episode 00377, setp 398, Reward 10.1 , Reach Goal,
2025-04-07 20:52:32,773 - INFO - Env 23, Goal (006.8, 024.1), Episode 00377, setp 001, Reward 15.0 , Reach Goal,
2025-04-07 20:52:32,773 - INFO - Env 19, Goal (-30.4, 030.5), Episode 00377, setp 051, Reward 8.1  , Reach Goal,
2025-04-07 20:52:32,773 - INFO - Env 22, Goal (-35.0, 009.0), Episode 00377, setp 168, Reward 11.1 , Reach Goal,
2025-04-07 20:52:32,773 - INFO - Env 21, Goal (031.9, -27.6), Episode 00377, setp 813, Reward 8.1  , Reach Goal,
2025-04-07 20:52:55,580 - INFO - Env 12, Goal (006.7, 019.0), Episode 00258, setp 253, Reward 10.6 , Reach Goal,
2025-04-07 20:52:55,580 - INFO - Env 13, Goal (-03.3, 016.9), Episode 00258, setp 491, Reward 8.4  , Reach Goal,
2025-04-07 20:52:55,580 - INFO - Env 14, Goal (-09.3, 032.2), Episode 00258, setp 160, Reward 10.9 , Reach Goal,
2025-04-07 20:52:55,580 - INFO - Env 10, Goal (-28.2, 023.2), Episode 00258, setp 1004, Reward 9.7  , Reach Goal,
2025-04-07 20:52:55,580 - INFO - Env 11, Goal (-12.0, -22.7), Episode 00258, setp 139, Reward 8.2  , Reach Goal,
2025-04-07 20:53:00,671 - INFO - Env 04, Goal (-19.1, 006.1), Episode 00300, setp 610, Reward 8.9  , Reach Goal,
2025-04-07 20:53:00,671 - INFO - Env 01, Goal (023.2, 016.6), Episode 00300, setp 691, Reward 10.3 , Reach Goal,
2025-04-07 20:53:00,671 - INFO - Env 05, Goal (000.1, -21.5), Episode 00300, setp 434, Reward 10.0 , Reach Goal,
2025-04-07 20:53:00,671 - INFO - Env 02, Goal (019.3, 008.7), Episode 00300, setp 298, Reward 8.5  , Reach Goal,
2025-04-07 20:53:00,671 - INFO - Env 03, Goal (009.4, -35.0), Episode 00300, setp 1030, Reward 10.1 , Reach Goal,
2025-04-07 20:53:12,771 - INFO - Env 17, Goal (-19.2, -08.9), Episode 00304, setp 491, Reward 9.0  , Reach Goal,
2025-04-07 20:53:12,771 - INFO - Env 18, Goal (018.7, -33.9), Episode 00304, setp 045, Reward -157.5, Crashed,
2025-04-07 20:53:12,771 - INFO - Env 15, Goal (-06.6, -03.7), Episode 00304, setp 572, Reward 9.5  , Reach Goal,
2025-04-07 20:53:12,771 - INFO - Env 16, Goal (030.2, 027.9), Episode 00304, setp 473, Reward 8.8  , Reach Goal,
2025-04-07 20:53:14,378 - INFO - Env 06, Goal (011.7, 004.7), Episode 00254, setp 071, Reward 9.9  , Reach Goal,
2025-04-07 20:53:14,378 - INFO - Env 08, Goal (002.2, 017.8), Episode 00254, setp 741, Reward 8.1  , Reach Goal,
2025-04-07 20:53:14,378 - INFO - Env 09, Goal (-22.7, 023.4), Episode 00254, setp 247, Reward 9.7  , Reach Goal,
2025-04-07 20:53:14,378 - INFO - Env 07, Goal (-34.9, 029.6), Episode 00254, setp 1136, Reward 8.2  , Reach Goal,
2025-04-07 20:53:49,875 - INFO - Env 23, Goal (006.8, 024.1), Episode 00378, setp 402, Reward 8.4  , Reach Goal,
2025-04-07 20:53:49,875 - INFO - Env 20, Goal (002.3, -05.6), Episode 00378, setp 431, Reward 10.0 , Reach Goal,
2025-04-07 20:53:49,875 - INFO - Env 22, Goal (-35.0, 009.0), Episode 00378, setp 189, Reward 8.8  , Reach Goal,
2025-04-07 20:53:49,875 - INFO - Env 19, Goal (-30.4, 030.5), Episode 00378, setp 035, Reward 10.8 , Reach Goal,
2025-04-07 20:53:49,875 - INFO - Env 21, Goal (031.9, -27.6), Episode 00378, setp 724, Reward 9.5  , Reach Goal,
2025-04-07 20:54:35,383 - INFO - Env 20, Goal (002.3, -05.6), Episode 00379, setp 428, Reward 11.0 , Reach Goal,
2025-04-07 20:54:35,383 - INFO - Env 22, Goal (-35.0, 009.0), Episode 00379, setp 183, Reward 9.3  , Reach Goal,
2025-04-07 20:54:35,383 - INFO - Env 21, Goal (031.9, -27.6), Episode 00379, setp 056, Reward -132.6, Crashed,
2025-04-07 20:54:35,383 - INFO - Env 19, Goal (-30.4, 030.5), Episode 00379, setp 035, Reward 9.0  , Reach Goal,
2025-04-07 20:54:35,383 - INFO - Env 23, Goal (006.8, 024.1), Episode 00379, setp 358, Reward 11.2 , Reach Goal,
2025-04-07 20:54:41,778 - INFO - Env 10, Goal (-28.2, 023.2), Episode 00259, setp 995, Reward 9.5  , Reach Goal,
2025-04-07 20:54:41,778 - INFO - Env 12, Goal (006.7, 019.0), Episode 00259, setp 248, Reward 9.3  , Reach Goal,
2025-04-07 20:54:41,778 - INFO - Env 11, Goal (-12.0, -22.7), Episode 00259, setp 136, Reward 9.0  , Reach Goal,
2025-04-07 20:54:41,778 - INFO - Env 13, Goal (-03.3, 016.9), Episode 00259, setp 549, Reward 8.5  , Reach Goal,
2025-04-07 20:54:41,785 - INFO - Env 14, Goal (-09.3, 032.2), Episode 00259, setp 182, Reward 9.7  , Reach Goal,
2025-04-07 20:54:46,193 - INFO - Env 16, Goal (030.2, 027.9), Episode 00305, setp 456, Reward 8.3  , Reach Goal,
2025-04-07 20:54:46,193 - INFO - Env 15, Goal (-06.6, -03.7), Episode 00305, setp 001, Reward 15.0 , Reach Goal,
2025-04-07 20:54:46,193 - INFO - Env 17, Goal (-19.2, -08.9), Episode 00305, setp 406, Reward -41.2, Crashed,
2025-04-07 20:54:46,193 - INFO - Env 18, Goal (018.7, -33.9), Episode 00305, setp 874, Reward 9.0  , Reach Goal,
2025-04-07 20:54:52,673 - INFO - Env 02, Goal (019.3, 008.7), Episode 00301, setp 286, Reward 11.0 , Reach Goal,
2025-04-07 20:54:52,673 - INFO - Env 01, Goal (023.2, 016.6), Episode 00301, setp 731, Reward 8.8  , Reach Goal,
2025-04-07 20:54:52,673 - INFO - Env 03, Goal (009.4, -35.0), Episode 00301, setp 1053, Reward 10.9 , Reach Goal,
2025-04-07 20:54:52,673 - INFO - Env 05, Goal (000.1, -21.5), Episode 00301, setp 439, Reward 9.5  , Reach Goal,
2025-04-07 20:54:52,673 - INFO - Env 04, Goal (-19.1, 006.1), Episode 00301, setp 594, Reward 8.5  , Reach Goal,
2025-04-07 20:55:08,372 - INFO - Env 09, Goal (-22.7, 023.4), Episode 00255, setp 267, Reward 11.2 , Reach Goal,
2025-04-07 20:55:08,372 - INFO - Env 06, Goal (011.7, 004.7), Episode 00255, setp 077, Reward 10.6 , Reach Goal,
2025-04-07 20:55:08,372 - INFO - Env 07, Goal (-34.9, 029.6), Episode 00255, setp 1066, Reward 8.3  , Reach Goal,
2025-04-07 20:55:08,372 - INFO - Env 08, Goal (002.2, 017.8), Episode 00255, setp 504, Reward 8.8  , Reach Goal,
2025-04-07 20:55:51,374 - INFO - Env 21, Goal (031.9, -27.6), Episode 00380, setp 717, Reward 10.0 , Reach Goal,
2025-04-07 20:55:51,374 - INFO - Env 23, Goal (006.8, 024.1), Episode 00380, setp 001, Reward 15.0 , Reach Goal,
2025-04-07 20:55:51,374 - INFO - Env 20, Goal (002.3, -05.6), Episode 00380, setp 001, Reward 15.0 , Reach Goal,
2025-04-07 20:55:51,374 - INFO - Env 19, Goal (-30.4, 030.5), Episode 00380, setp 032, Reward 10.7 , Reach Goal,
2025-04-07 20:55:51,374 - INFO - Env 22, Goal (-35.0, 009.0), Episode 00380, setp 209, Reward 8.7  , Reach Goal,
2025-04-07 20:56:17,780 - INFO - Env 18, Goal (018.7, -33.9), Episode 00306, setp 867, Reward 10.7 , Reach Goal,
2025-04-07 20:56:17,780 - INFO - Env 16, Goal (030.2, 027.9), Episode 00306, setp 437, Reward 8.5  , Reach Goal,
2025-04-07 20:56:17,780 - INFO - Env 17, Goal (-19.2, -08.9), Episode 00306, setp 436, Reward 10.0 , Reach Goal,
2025-04-07 20:56:17,787 - INFO - Env 15, Goal (-06.6, -03.7), Episode 00306, setp 677, Reward 10.0 , Reach Goal,
2025-04-07 20:56:33,677 - INFO - Env 13, Goal (-03.3, 016.9), Episode 00260, setp 476, Reward 9.6  , Reach Goal,
2025-04-07 20:56:33,677 - INFO - Env 14, Goal (-09.3, 032.2), Episode 00260, setp 155, Reward 11.0 , Reach Goal,
2025-04-07 20:56:33,677 - INFO - Env 12, Goal (006.7, 019.0), Episode 00260, setp 242, Reward 11.2 , Reach Goal,
2025-04-07 20:56:33,677 - INFO - Env 11, Goal (-12.0, -22.7), Episode 00260, setp 115, Reward 11.2 , Reach Goal,
2025-04-07 20:56:33,677 - INFO - Env 10, Goal (-28.2, 023.2), Episode 00260, setp 1051, Reward 9.3  , Reach Goal,
2025-04-07 20:56:40,072 - INFO - Env 04, Goal (-19.1, 006.1), Episode 00302, setp 657, Reward 10.6 , Reach Goal,
2025-04-07 20:56:40,072 - INFO - Env 02, Goal (019.3, 008.7), Episode 00302, setp 303, Reward 10.2 , Reach Goal,
2025-04-07 20:56:40,072 - INFO - Env 03, Goal (009.4, -35.0), Episode 00302, setp 1006, Reward 10.9 , Reach Goal,
2025-04-07 20:56:40,072 - INFO - Env 05, Goal (000.1, -21.5), Episode 00302, setp 447, Reward 10.8 , Reach Goal,
2025-04-07 20:56:40,072 - INFO - Env 01, Goal (023.2, 016.6), Episode 00302, setp 677, Reward 10.3 , Reach Goal,
2025-04-07 20:57:04,574 - INFO - Env 07, Goal (-34.9, 029.6), Episode 00256, setp 1094, Reward 8.5  , Reach Goal,
2025-04-07 20:57:04,574 - INFO - Env 08, Goal (002.2, 017.8), Episode 00256, setp 481, Reward 9.9  , Reach Goal,
2025-04-07 20:57:04,574 - INFO - Env 06, Goal (011.7, 004.7), Episode 00256, setp 069, Reward 9.9  , Reach Goal,
2025-04-07 20:57:04,574 - INFO - Env 09, Goal (-22.7, 023.4), Episode 00256, setp 265, Reward 9.1  , Reach Goal,
2025-04-07 20:57:10,381 - INFO - Env 22, Goal (-35.0, 009.0), Episode 00381, setp 169, Reward 9.6  , Reach Goal,
2025-04-07 20:57:10,381 - INFO - Env 19, Goal (-30.4, 030.5), Episode 00381, setp 039, Reward 9.2  , Reach Goal,
2025-04-07 20:57:10,381 - INFO - Env 20, Goal (002.3, -05.6), Episode 00381, setp 402, Reward 9.4  , Reach Goal,
2025-04-07 20:57:10,381 - INFO - Env 23, Goal (006.8, 024.1), Episode 00381, setp 380, Reward 7.0  , Reach Goal,
2025-04-07 20:57:10,381 - INFO - Env 21, Goal (031.9, -27.6), Episode 00381, setp 738, Reward 10.0 , Reach Goal,
2025-04-07 20:57:19,571 - INFO - Env 17, Goal (-19.2, -08.9), Episode 00307, setp 417, Reward 10.2 , Reach Goal,
2025-04-07 20:57:19,571 - INFO - Env 16, Goal (030.2, 027.9), Episode 00307, setp 435, Reward 10.0 , Reach Goal,
2025-04-07 20:57:19,571 - INFO - Env 18, Goal (018.7, -33.9), Episode 00307, setp 126, Reward -148.9, Crashed,
2025-04-07 20:57:19,571 - INFO - Env 15, Goal (-06.6, -03.7), Episode 00307, setp 578, Reward 11.2 , Reach Goal,
2025-04-07 20:58:20,487 - INFO - Env 11, Goal (-12.0, -22.7), Episode 00261, setp 132, Reward 8.1  , Reach Goal,
2025-04-07 20:58:20,487 - INFO - Env 12, Goal (006.7, 019.0), Episode 00261, setp 221, Reward 10.3 , Reach Goal,
2025-04-07 20:58:20,487 - INFO - Env 10, Goal (-28.2, 023.2), Episode 00261, setp 1008, Reward 9.4  , Reach Goal,
2025-04-07 20:58:20,487 - INFO - Env 14, Goal (-09.3, 032.2), Episode 00261, setp 150, Reward 10.1 , Reach Goal,
2025-04-07 20:58:20,487 - INFO - Env 13, Goal (-03.3, 016.9), Episode 00261, setp 520, Reward 9.9  , Reach Goal,
2025-04-07 20:58:26,278 - INFO - Env 02, Goal (019.3, 008.7), Episode 00303, setp 274, Reward 10.7 , Reach Goal,
2025-04-07 20:58:26,278 - INFO - Env 01, Goal (023.2, 016.6), Episode 00303, setp 669, Reward 10.1 , Reach Goal,
2025-04-07 20:58:26,278 - INFO - Env 04, Goal (-19.1, 006.1), Episode 00303, setp 613, Reward 10.2 , Reach Goal,
2025-04-07 20:58:26,278 - INFO - Env 03, Goal (009.4, -35.0), Episode 00303, setp 1002, Reward 10.7 , Reach Goal,
2025-04-07 20:58:26,278 - INFO - Env 05, Goal (000.1, -21.5), Episode 00303, setp 442, Reward 10.1 , Reach Goal,
2025-04-07 20:58:29,280 - INFO - Env 19, Goal (-30.4, 030.5), Episode 00382, setp 068, Reward 10.0 , Reach Goal,
2025-04-07 20:58:29,280 - INFO - Env 23, Goal (006.8, 024.1), Episode 00382, setp 366, Reward 10.4 , Reach Goal,
2025-04-07 20:58:29,280 - INFO - Env 22, Goal (-35.0, 009.0), Episode 00382, setp 162, Reward 10.4 , Reach Goal,
2025-04-07 20:58:29,280 - INFO - Env 21, Goal (031.9, -27.6), Episode 00382, setp 750, Reward 10.1 , Reach Goal,
2025-04-07 20:58:29,280 - INFO - Env 20, Goal (002.3, -05.6), Episode 00382, setp 399, Reward 9.1  , Reach Goal,
2025-04-07 20:58:56,475 - INFO - Env 08, Goal (002.2, 017.8), Episode 00257, setp 443, Reward -25.9, Crashed,
2025-04-07 20:58:56,475 - INFO - Env 09, Goal (-22.7, 023.4), Episode 00257, setp 277, Reward 9.3  , Reach Goal,
2025-04-07 20:58:56,475 - INFO - Env 06, Goal (011.7, 004.7), Episode 00257, setp 081, Reward 9.0  , Reach Goal,
2025-04-07 20:58:56,475 - INFO - Env 07, Goal (-34.9, 029.6), Episode 00257, setp 1046, Reward 8.5  , Reach Goal,
2025-04-07 20:58:56,679 - INFO - Env 16, Goal (030.2, 027.9), Episode 00308, setp 442, Reward 9.1  , Reach Goal,
2025-04-07 20:58:56,679 - INFO - Env 17, Goal (-19.2, -08.9), Episode 00308, setp 417, Reward 9.1  , Reach Goal,
2025-04-07 20:58:56,679 - INFO - Env 15, Goal (-06.6, -03.7), Episode 00308, setp 292, Reward -72.6, Crashed,
2025-04-07 20:58:56,679 - INFO - Env 18, Goal (018.7, -33.9), Episode 00308, setp 905, Reward 9.7  , Reach Goal,
2025-04-07 20:59:14,990 - INFO - Env 19, Goal (-30.4, 030.5), Episode 00383, setp 061, Reward 10.1 , Reach Goal,
2025-04-07 20:59:14,991 - INFO - Env 20, Goal (002.3, -05.6), Episode 00383, setp 413, Reward 9.2  , Reach Goal,
2025-04-07 20:59:14,991 - INFO - Env 21, Goal (031.9, -27.6), Episode 00383, setp 225, Reward -112.5, Crashed,
2025-04-07 20:59:14,991 - INFO - Env 22, Goal (-35.0, 009.0), Episode 00383, setp 173, Reward 9.2  , Reach Goal,
2025-04-07 20:59:14,991 - INFO - Env 23, Goal (006.8, 024.1), Episode 00383, setp 391, Reward 10.1 , Reach Goal,
2025-04-07 21:00:08,383 - INFO - Env 13, Goal (-03.3, 016.9), Episode 00262, setp 484, Reward 11.2 , Reach Goal,
2025-04-07 21:00:08,383 - INFO - Env 10, Goal (-28.2, 023.2), Episode 00262, setp 1010, Reward 10.0 , Reach Goal,
2025-04-07 21:00:08,383 - INFO - Env 12, Goal (006.7, 019.0), Episode 00262, setp 247, Reward 10.9 , Reach Goal,
2025-04-07 21:00:08,383 - INFO - Env 11, Goal (-12.0, -22.7), Episode 00262, setp 130, Reward 10.8 , Reach Goal,
2025-04-07 21:00:08,383 - INFO - Env 14, Goal (-09.3, 032.2), Episode 00262, setp 156, Reward 10.8 , Reach Goal,
2025-04-07 21:00:12,185 - INFO - Env 05, Goal (000.1, -21.5), Episode 00304, setp 254, Reward -49.5, Crashed,
2025-04-07 21:00:12,185 - INFO - Env 03, Goal (009.4, -35.0), Episode 00304, setp 990, Reward 10.5 , Reach Goal,
2025-04-07 21:00:12,185 - INFO - Env 04, Goal (-19.1, 006.1), Episode 00304, setp 588, Reward 10.7 , Reach Goal,
2025-04-07 21:00:12,185 - INFO - Env 02, Goal (019.3, 008.7), Episode 00304, setp 292, Reward 10.3 , Reach Goal,
2025-04-07 21:00:12,185 - INFO - Env 01, Goal (023.2, 016.6), Episode 00304, setp 450, Reward -52.9, Crashed,
2025-04-07 21:00:29,892 - INFO - Env 16, Goal (030.2, 027.9), Episode 00309, setp 450, Reward 9.6  , Reach Goal,
2025-04-07 21:00:29,892 - INFO - Env 15, Goal (-06.6, -03.7), Episode 00309, setp 172, Reward -91.0, Crashed,
2025-04-07 21:00:29,892 - INFO - Env 17, Goal (-19.2, -08.9), Episode 00309, setp 501, Reward 8.8  , Reach Goal,
2025-04-07 21:00:29,892 - INFO - Env 18, Goal (018.7, -33.9), Episode 00309, setp 883, Reward 9.7  , Reach Goal,
2025-04-07 21:00:31,471 - INFO - Env 20, Goal (002.3, -05.6), Episode 00384, setp 424, Reward 9.9  , Reach Goal,
2025-04-07 21:00:31,471 - INFO - Env 23, Goal (006.8, 024.1), Episode 00384, setp 373, Reward 8.5  , Reach Goal,
2025-04-07 21:00:31,471 - INFO - Env 22, Goal (-35.0, 009.0), Episode 00384, setp 174, Reward 8.2  , Reach Goal,
2025-04-07 21:00:31,471 - INFO - Env 19, Goal (-30.4, 030.5), Episode 00384, setp 052, Reward 8.4  , Reach Goal,
2025-04-07 21:00:31,471 - INFO - Env 21, Goal (031.9, -27.6), Episode 00384, setp 733, Reward 10.1 , Reach Goal,
2025-04-07 21:00:48,871 - INFO - Env 07, Goal (-34.9, 029.6), Episode 00258, setp 1062, Reward 8.8  , Reach Goal,
2025-04-07 21:00:48,871 - INFO - Env 09, Goal (-22.7, 023.4), Episode 00258, setp 269, Reward 8.7  , Reach Goal,
2025-04-07 21:00:48,871 - INFO - Env 08, Goal (002.2, 017.8), Episode 00258, setp 482, Reward 11.0 , Reach Goal,
2025-04-07 21:00:48,871 - INFO - Env 06, Goal (011.7, 004.7), Episode 00258, setp 075, Reward 9.4  , Reach Goal,
2025-04-07 21:01:14,678 - INFO - Env 02, Goal (019.3, 008.7), Episode 00305, setp 283, Reward 10.5 , Reach Goal,
2025-04-07 21:01:14,678 - INFO - Env 01, Goal (023.2, 016.6), Episode 00305, setp 131, Reward -99.5, Crashed,
2025-04-07 21:01:14,678 - INFO - Env 03, Goal (009.4, -35.0), Episode 00305, setp 125, Reward -171.8, Crashed,
2025-04-07 21:01:14,690 - INFO - Env 04, Goal (-19.1, 006.1), Episode 00305, setp 587, Reward 9.9  , Reach Goal,
2025-04-07 21:01:14,690 - INFO - Env 05, Goal (000.1, -21.5), Episode 00305, setp 458, Reward 9.3  , Reach Goal,
2025-04-07 21:01:39,303 - INFO - Env 09, Goal (-22.7, 023.4), Episode 00259, setp 269, Reward 9.1  , Reach Goal,
2025-04-07 21:01:39,303 - INFO - Env 08, Goal (002.2, 017.8), Episode 00259, setp 474, Reward 10.5 , Reach Goal,
2025-04-07 21:01:39,303 - INFO - Env 06, Goal (011.7, 004.7), Episode 00259, setp 074, Reward 11.2 , Reach Goal,
